Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
NPL,2015-01-01,2015-12-31,149,'524,Nepal,156,'01802,Sugar cane,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,96.950000,I
NPL,2016-01-01,2016-12-31,149,'524,Nepal,156,'01802,Sugar cane,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,108.700000,I
NPL,2017-01-01,2017-12-31,149,'524,Nepal,156,'01802,Sugar cane,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,108.910000,I
NPL,2018-01-01,2018-12-31,149,'524,Nepal,156,'01802,Sugar cane,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,110.040000,I
NPL,2019-01-01,2019-12-31,149,'524,Nepal,156,'01802,Sugar cane,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,109.930000,I
NPL,2020-01-01,2020-12-31,149,'524,Nepal,156,'01802,Sugar cane,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,110.040000,I
NPL,2021-01-01,2021-12-31,149,'524,Nepal,156,'01802,Sugar cane,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,112.810000,I
NPL,2022-01-01,2022-12-31,149,'524,Nepal,156,'01802,Sugar cane,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,108.700000,I
NPL,2001-01-01,2001-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,7375.000000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,7522.000000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,7898.000000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,8530.000000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,8480.000000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,9867.000000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,10558.000000,A
NPL,2001-01-01,2001-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,7375.000000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,7522.000000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,7898.000000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,8530.000000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,8480.000000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,9867.000000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,10558.000000,A
NPL,2001-01-01,2001-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,98.400000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,96.600000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,103.700000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,115.800000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,118.800000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,135.600000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,159.000000,A
NPL,2001-01-01,2001-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,49.220000,I
NPL,2002-01-01,2002-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,50.200000,I
NPL,2003-01-01,2003-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,52.710000,I
NPL,2004-01-01,2004-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,56.920000,I
NPL,2005-01-01,2005-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,56.590000,I
NPL,2006-01-01,2006-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,65.850000,I
NPL,2007-01-01,2007-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,70.460000,I
NPL,2008-01-01,2008-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,69.080000,I
NPL,2009-01-01,2009-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,75.510000,I
NPL,2010-01-01,2010-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,100.210000,I
NPL,2011-01-01,2011-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,119.470000,I
NPL,2012-01-01,2012-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,107.850000,I
NPL,2013-01-01,2013-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,103.750000,I
NPL,2014-01-01,2014-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,98.870000,I
NPL,2015-01-01,2015-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,101.610000,I
NPL,2016-01-01,2016-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,99.520000,I
NPL,2017-01-01,2017-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,100.010000,I
NPL,2018-01-01,2018-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,107.170000,I
NPL,2019-01-01,2019-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,104.800000,I
NPL,2020-01-01,2020-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,103.950000,I
NPL,2021-01-01,2021-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,101.370000,I
NPL,2022-01-01,2022-12-31,149,'524,Nepal,122,'01530,Sweet potatoes,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,108.140000,I
NPL,2001-01-01,2001-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,16472.000000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,21019.000000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,19829.000000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,18143.000000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,22178.000000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,24000.000000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,25440.000000,A
NPL,2008-01-01,2008-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,26663.300000,A
NPL,2009-01-01,2009-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,27000.000000,A
NPL,2010-01-01,2010-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,29000.000000,A
NPL,2011-01-01,2011-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,32400.000000,A
NPL,2012-01-01,2012-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,33500.000000,A
NPL,2013-01-01,2013-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,34500.000000,A
NPL,2014-01-01,2014-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,39916.500000,A
NPL,2015-01-01,2015-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,46183.400000,A
NPL,2016-01-01,2016-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,47978.200000,A
NPL,2017-01-01,2017-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,49609.400000,A
NPL,2018-01-01,2018-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,44330.000000,A
NPL,2019-01-01,2019-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,51130.000000,A
NPL,2020-01-01,2020-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,60130.000000,A
NPL,2021-01-01,2021-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,87630.000000,A
NPL,2022-01-01,2022-12-31,149,'524,Nepal,667,'01620,Tea leaves,5530,Producer Price (LCU/tonne),2022,2022,7021,Annual value,LCU,73330.000000,A
NPL,2001-01-01,2001-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,16472.000000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,21019.000000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,19829.000000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,18143.000000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,22178.000000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,24000.000000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,25440.000000,A
NPL,2008-01-01,2008-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,26663.300000,A
NPL,2009-01-01,2009-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,27000.000000,A
NPL,2010-01-01,2010-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,29000.000000,A
NPL,2011-01-01,2011-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,32400.000000,A
NPL,2012-01-01,2012-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,33500.000000,A
NPL,2013-01-01,2013-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,34500.000000,A
NPL,2014-01-01,2014-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,39916.500000,A
NPL,2015-01-01,2015-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,46183.400000,A
NPL,2016-01-01,2016-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,47978.200000,A
NPL,2017-01-01,2017-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,49609.400000,A
NPL,2018-01-01,2018-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,44330.000000,A
NPL,2019-01-01,2019-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,51130.000000,A
NPL,2020-01-01,2020-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,60130.000000,A
NPL,2021-01-01,2021-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,87630.000000,A
NPL,2022-01-01,2022-12-31,149,'524,Nepal,667,'01620,Tea leaves,5531,Producer Price (SLC/tonne),2022,2022,7021,Annual value,SLC,73330.000000,A
NPL,2001-01-01,2001-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,219.800000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,269.900000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,260.400000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,246.300000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,310.800000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,329.900000,A
NPL,2007-01-01,2007-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,383.000000,A
NPL,2008-01-01,2008-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,382.200000,A
NPL,2009-01-01,2009-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,348.100000,A
NPL,2010-01-01,2010-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,395.800000,A
NPL,2011-01-01,2011-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,437.700000,A
NPL,2012-01-01,2012-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,393.100000,A
NPL,2013-01-01,2013-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,370.600000,A
NPL,2014-01-01,2014-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,409.200000,A
NPL,2015-01-01,2015-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,451.000000,A
NPL,2016-01-01,2016-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,446.800000,A
NPL,2017-01-01,2017-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,474.700000,A
NPL,2018-01-01,2018-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,407.000000,A
NPL,2019-01-01,2019-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,454.000000,A
NPL,2020-01-01,2020-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,508.100000,A
NPL,2021-01-01,2021-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,741.800000,A
NPL,2022-01-01,2022-12-31,149,'524,Nepal,667,'01620,Tea leaves,5532,Producer Price (USD/tonne),2022,2022,7021,Annual value,USD,585.700000,A
NPL,1991-01-01,1991-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,39.770000,I
NPL,1992-01-01,1992-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,33.260000,I
NPL,1993-01-01,1993-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,33.680000,I
NPL,1994-01-01,1994-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,35.250000,I
NPL,1995-01-01,1995-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,36.950000,I
NPL,1996-01-01,1996-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,36.250000,I
NPL,1997-01-01,1997-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,37.730000,I
NPL,1998-01-01,1998-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,35.550000,I
NPL,1999-01-01,1999-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,37.130000,I
NPL,2000-01-01,2000-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,38.150000,I
NPL,2001-01-01,2001-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,36.860000,I
NPL,2002-01-01,2002-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,47.030000,I
NPL,2003-01-01,2003-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,44.370000,I
NPL,2004-01-01,2004-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,40.600000,I
NPL,2005-01-01,2005-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,49.620000,I
NPL,2006-01-01,2006-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,53.700000,I
NPL,2007-01-01,2007-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,56.920000,I
NPL,2008-01-01,2008-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,59.660000,I
NPL,2009-01-01,2009-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,60.410000,I
NPL,2010-01-01,2010-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,64.890000,I
NPL,2011-01-01,2011-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,72.500000,I
NPL,2012-01-01,2012-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,74.960000,I
NPL,2013-01-01,2013-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,77.190000,I
NPL,2014-01-01,2014-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,89.310000,I
NPL,2015-01-01,2015-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,103.340000,I
NPL,2016-01-01,2016-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,107.350000,I
NPL,2017-01-01,2017-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,111.000000,I
NPL,2018-01-01,2018-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,99.190000,I
NPL,2019-01-01,2019-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,114.400000,I
NPL,2020-01-01,2020-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,134.540000,I
NPL,2021-01-01,2021-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,196.070000,I
NPL,2022-01-01,2022-12-31,149,'524,Nepal,667,'01620,Tea leaves,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,164.080000,I
NPL,1996-01-01,1996-12-31,149,'524,Nepal,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,22023.000000,A
NPL,1997-01-01,1997-12-31,149,'524,Nepal,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,22230.000000,A
NPL,1998-01-01,1998-12-31,149,'524,Nepal,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,21597.000000,A
NPL,1999-01-01,1999-12-31,149,'524,Nepal,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,28589.000000,A
NPL,2000-01-01,2000-12-31,149,'524,Nepal,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,24888.000000,A
NPL,2001-01-01,2001-12-31,149,'524,Nepal,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,25129.000000,A
NPL,2002-01-01,2002-12-31,149,'524,Nepal,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,25319.000000,A
NPL,2003-01-01,2003-12-31,149,'524,Nepal,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,24487.000000,A
NPL,2004-01-01,2004-12-31,149,'524,Nepal,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,25902.000000,A
NPL,2005-01-01,2005-12-31,149,'524,Nepal,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,18480.000000,A
NPL,2006-01-01,2006-12-31,149,'524,Nepal,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,25761.000000,A
NPL,2010-01-01,2010-12-31,149,'524,Nepal,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,33742.000000,A
NPL,2011-01-01,2011-12-31,149,'524,Nepal,388,'01234,Tomatoes,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,33742.000000,A
NPL,1996-01-01,1996-12-31,149,'524,Nepal,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,22023.000000,A
NPL,1997-01-01,1997-12-31,149,'524,Nepal,388,'01234,Tomatoes,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,22230.000000,A
